mrl_key,processor,mr,mr_ln_no,jcn,techwrt,nomenclature,cog,fsc,niin,part_no,qty,ui,market_research_up,market_research_ep,avail_typ,request_date,rdd,pri,swilin,hull_or_shop,suggested_source,mfg_cage,apl,nha_equipment_system,nha_model,nha_serial,techmanual,dwg_pc,requestor_remarks,gss_avail,nsn,gss_qty_avail,gss_aac,gss_avail_date,gss_notes,qty2,gss_up,gss_ep,sourcing_analyst,source,part_no2,nomenclature,date_received,validity,lead_time,quote_notes,qty3,quote_ui,up2,ep2,source2,part_no3,nomenclature2,date_received2,validity2,lead_time2,quote_notes2,qty4,quote_ui2,up3,ep3,source3,part_no4,nomenclature3,date_received3,validity3,lead_time3,quote_notes3,qty5,quote_ui3,up4,ep4,source4,part_no5,nomenclature4,date_received4,validity4,lead_time4,quote_notes4,qty6,quote_ui4,up5,ep5,source5,part_no6,nomenclature5,date_received5,validity6,lead_time5,quote_notes5,qty7,quote_ui5,up6,ep6,source6,part_no7,nomenclature6,date_received6,validity7,lead_time6,quote_notes6,qty8,quote_ui6,up7,ep7,quotes_received2,selected_source,selected_part_no,selected_nomenclature,selected_qty,quoted_ui,lowest_up,lowest_ep,quote_notes7,lowest_count,tech_edit_id,pa_submission_date,analyst_pa_remarks,reqnum,awarded_source,awarded_part_no,awarded_nomenclature,awarded_qty,awarded_unit_of_issue,awarded_up,awared_ep,pri_change_2,purchasing_analyst2,purchased_vendor,purchased_part_no,purchased_nomenclature,purchased_qty,purchased_unit_of_issue,up8,ep8,diff_up,diff_ep,do_folder,jin,order_date,reqnum_rb,award_date,order_id,suffix,order_ln_no,edd_to_ches,rec_vse_dt,lot_id,triwall,status,shipdoc_tcn,vse_ship_no,booking,vessel,container,sail_dt,edd_to_egypt,egypt_lsc_arr_dt,analyst_remarks,source_name,ERRORS,original_line
MR20145-EG2851,nan,MR20145-EG,2851,684-0223,K19MLB1542,"Erie Pop Top Actuator, 2 Position Normally Closed",nan,nan,nan,AG13A020,1,EA,nan,0.0,nan,NaT,NaT,4,684-51420-005,684.0,SUPPLYHOUSE.com,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Supply House,AG13A020,nan,44810.0,nan,STOCK,nan,1.0,nan,64.08,64.08,Galco,AG13A020,nan,44810.0,nan,8 WEEKS,nan,1.0,nan,62.29,62.29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,Galco,nan,nan,nan,nan,62.29,62.29,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3556,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,150
MR20145-EG2852,nan,MR20145-EG,2852,684-0224,K19MLB1544,"Erie Pop Top Actuator, 2 Position Normally Closed",nan,nan,nan,AG13A020,1,EA,nan,0.0,nan,NaT,NaT,4,684-51420-006,684.0,SUPPLYHOUSE.com,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Supply House,AG13A020,nan,44810.0,nan,STOCK,nan,1.0,nan,64.08,64.08,Galco,AG13A020,nan,44810.0,nan,8 WEEKS,nan,1.0,nan,62.29,62.29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,Galco,nan,nan,nan,nan,62.29,62.29,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3557,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,151
MR20145-EG2853,nan,MR20145-EG,2853,684-0225,K19MLB1546,"Erie Pop Top Actuator, 2 Position Normally Closed",nan,nan,nan,AG13A020,1,EA,nan,0.0,nan,NaT,NaT,4,684-51420-007,684.0,SUPPLYHOUSE.com,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Supply House,AG13A020,nan,44810.0,nan,STOCK,nan,1.0,nan,64.08,64.08,Galco,AG13A020,nan,44810.0,nan,8 WEEKS,nan,1.0,nan,62.29,62.29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,Galco,nan,nan,nan,nan,62.29,62.29,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3558,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,152
MR20145-EG2854,nan,MR20145-EG,2854,684-0226,K19MLB1548,"Erie Pop Top Actuator, 2 Position Normally Closed  ",nan,nan,nan,AG13A020,1,EA,nan,0.0,nan,NaT,NaT,4,684-51420-008,684.0,SUPPLYHOUSE.com,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Supply House,AG13A020,nan,44810.0,nan,STOCK,nan,1.0,nan,64.08,64.08,Galco,AG13A020,nan,44810.0,nan,8 WEEKS,nan,1.0,nan,62.29,62.29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,Galco,nan,nan,nan,nan,62.29,62.29,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3559,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,153
MR20145-EG2857,nan,MR20145-EG,2857,684-0047,K19SHFM0032,"PAINT, EPOXY POLYAMIDE, WHITE, MIL-DTL-24441/22A, TYPE 3, F-152 (KIT=10 GL)KIT = (5GL Part A + 5GL Part B)",nan,nan,nan,F-152,4,EA,nan,0.0,nan,NaT,NaT,4,684-12314-002,684.0,Sherwin-Williams #705262,54636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,SHERWIN WILLIAMS,F-152,nan,44814.0,nan,6-8 WEEKS,nan,4.0,nan,580.0,2320.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,SHERWIN WILLIAMS,nan,nan,nan,nan,580,2320,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3561,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,154
MR20145-EG2858,nan,MR20145-EG,2858,684-0048,K19SHFM0033,"PAINT, EPOXY POLYAMIDE, WHITE, MIL-DTL-24441/22A, TYPE 3, F-152 (KIT=10 GL)KIT = (5GL Part A + 5GL Part B)",nan,nan,nan,F-152,4,EA,nan,0.0,nan,NaT,NaT,4,684-12314-001,684.0,Sherwin-Williams #705262,54636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,SHERWIN WILLIAMS,F-152,nan,44814.0,nan,6-8 WEEKS,nan,4.0,nan,580.0,2320.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,SHERWIN WILLIAMS,nan,nan,nan,nan,580,2320,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3562,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,155
MR20145-EG2859,nan,MR20145-EG,2859,688-0001609,K19ABB2674,"INDICATOR,SIGHT,LIQ",nan,nan,nan,SA-12FM,40,EA,nan,0.0,nan,NaT,NaT,3,688-65111-001,688.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,World Wide Grainger (Global_Export@grainger.com),6AWT9,nan,44813.0,44926.0,nan,nan,40.0,nan,14.07,562.8,AEROBASE GROUP,NSN: 6680-00-804-4165,nan,44816.0,44846.0,7-10 DAYS,nan,40.0,nan,76.57,3062.7999999999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,World Wide Grainger (Global_Export@grainger.com),nan,nan,nan,nan,14.07,562.79999999999995,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3188,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,156
MR20145-EG2866,nan,MR20145-EG,2866,684-0001895,K19ABB1916,Torque spring,nan,nan,nan,G080192-001,1,EA,nan,0.0,nan,NaT,NaT,4,684-58211-001,684.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3564,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,157
MR20145-EG2870,nan,MR20145-EG,2870,684-0098,K19ABB0785,"NUT,PLAIN,HEXAGON",nan,nan,nan,GCP-766-22,2,EA,nan,0.0,nan,NaT,NaT,4,684-51400-006,684.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3567,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,158
MR20145-EG2876,nan,MR20145-EG,2876,684-0099,K19ABB0784,"NUT,PLAIN,HEXAGON",nan,nan,nan,GCP-766-22,2,EA,nan,0.0,nan,NaT,NaT,4,684-51400-008,684.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3568,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,159
MR20145-EG2877,nan,MR20145-EG,2877,684-0001913,K19YBB1220,HOSE NONMETALLIC,nan,nan,nan,GH793-12,1,EA,nan,0.0,nan,NaT,NaT,4,684-56500-002,684.0,EATON,31795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3569,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,160
MR20145-EG2882,nan,MR20145-EG,2882,684-0001895,K19ABB1905,Rotating fricciton disc,nan,nan,nan,H070103-007,1,EA,nan,0.0,nan,NaT,NaT,4,684-58211-001,684.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,AEROBASE GROUP,NSN: 3040-01-529-1489,nan,44816.0,44846.0,7-10 DAYS,nan,1.0,nan,780.0,780.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,AEROBASE GROUP,nan,nan,nan,nan,780,780,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3570,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,161
MR20145-EG2883,nan,MR20145-EG,2883,684-0001895,K19ABB1907,pressure plate,nan,nan,nan,K070307-001,4,EA,nan,0.0,nan,NaT,NaT,4,684-58211-001,684.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3571,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,162
MR20145-EG2884,nan,MR20145-EG,2884,684-0147,K19MLB2642,"Gauge 0-160 PSI (0-1100 KPA), 1/4"" Back mointing",nan,nan,nan,K4520 N 14160,40,EA,nan,0.0,nan,NaT,NaT,4,684-55100-004,684.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,World Wide Grainger (Global_Export@grainger.com),4FMV1,nan,44813.0,44926.0,nan,nan,40.0,nan,34.11,1364.4,AEROBASE GROUP,NSN: 6620-01-584-6116,nan,44816.0,44846.0,7-10 DAYS,nan,40.0,nan,62.85,2514.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,World Wide Grainger (Global_Export@grainger.com),nan,nan,nan,nan,34.11,1364.4,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3572,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,163
MR20145-EG2885,nan,MR20145-EG,2885,684-0236,K19YBFM0007,"UNION, 3/4"", BRNZ, SILBRZ",nan,nan,nan,M1183/10-13A3,40,EA,nan,0.0,nan,NaT,NaT,4,684-52811-002,684.0,W & O Supply Inc,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,605301.150R,nan,44813.0,nan,nan,nan,40.0,nan,41.4,1656.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,41.4,1656,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3573,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,164
MR20145-EG2886,nan,MR20145-EG,2886,684-0231,K19YBB0580,"UNION, 1"", BRONZE SILBRAZE MIL-F-1183 TYPE A",nan,nan,nan,M1183/10-14A34,40,EA,nan,0.0,nan,NaT,NaT,4,684-52411-001,684.0,W & O Supply Inc,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,605301.200R,nan,44813.0,nan,nan,nan,40.0,nan,50.7,2028.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,50.7,2028,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3574,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,165
MR20145-EG2887,nan,MR20145-EG,2887,684-0133,K19YBB0529,"Union, 1 1/2 Inch IPS, Bronze, Sil-Braze, MIL-F-1183",nan,nan,nan,M1183/10-16A5,40,EA,nan,0.0,nan,NaT,NaT,4,684-52111-002,684.0,W & O Supply Inc,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,605301.300R,nan,44813.0,nan,nan,nan,40.0,nan,89.3,3572.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,89.3,3572,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3575,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,166
MR20145-EG2888,nan,MR20145-EG,2888,684-0232,K19YBB0585,"ELBOW, 90 DEG, 1"", SH, BRONZE SILBRAZE MIL-F-1183 TYPE A",nan,nan,nan,M1183/5-05A,4,EA,nan,0.0,nan,NaT,NaT,4,684-52411-006,684.0,W & O Supply Inc,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,605101.200R,nan,44813.0,nan,nan,nan,4.0,nan,18.0,72.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,18,72,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3576,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,167
MR20145-EG2889,nan,MR20145-EG,2889,684-0233,K19YBB0582,"ELBOW, 90 DEG, 1"", SH, BRONZE SILBRAZE MIL-F-1183 TYPE A",nan,nan,nan,M1183/5-05A,6,EA,nan,0.0,nan,NaT,NaT,4,684-52411-002,684.0,W & O Supply Inc,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,605101.200R,nan,44813.0,nan,nan,nan,6.0,nan,18.0,108.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,18,108,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3577,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,168
MR20145-EG2890,nan,MR20145-EG,2890,684-0001914,K19SHFM0039,"GASKET, SAE-AMS-C-6183, TY 2,",nan,nan,nan,MIL-C-6183,2,EA,nan,0.0,nan,NaT,NaT,4,684-12320-001,684.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,AEROBASE GROUP,NSN: 5330-00-054-1450,nan,44816.0,44846.0,13-15 WEEKS,nan,2.0,nan,480.0,960.0,PART TARGET,5330-00-054-1450,nan,44817.0,nan,8 WEEKS,nan,2.0,nan,149.96,299.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,PART TARGET,nan,nan,nan,nan,149.96,299.92,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3578,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,169
