mrl_key,processor,mr,mr_ln_no,jcn,techwrt,nomenclature,cog,fsc,niin,part_no,qty,ui,market_research_up,market_research_ep,avail_typ,request_date,rdd,pri,swilin,hull_or_shop,suggested_source,mfg_cage,apl,nha_equipment_system,nha_model,nha_serial,techmanual,dwg_pc,requestor_remarks,gss_avail,nsn,gss_qty_avail,gss_aac,gss_avail_date,gss_notes,qty2,gss_up,gss_ep,sourcing_analyst,source,part_no2,nomenclature,date_received,validity,lead_time,quote_notes,qty3,quote_ui,up2,ep2,source2,part_no3,nomenclature2,date_received2,validity2,lead_time2,quote_notes2,qty4,quote_ui2,up3,ep3,source3,part_no4,nomenclature3,date_received3,validity3,lead_time3,quote_notes3,qty5,quote_ui3,up4,ep4,source4,part_no5,nomenclature4,date_received4,validity4,lead_time4,quote_notes4,qty6,quote_ui4,up5,ep5,source5,part_no6,nomenclature5,date_received5,validity6,lead_time5,quote_notes5,qty7,quote_ui5,up6,ep6,source6,part_no7,nomenclature6,date_received6,validity7,lead_time6,quote_notes6,qty8,quote_ui6,up7,ep7,quotes_received2,selected_source,selected_part_no,selected_nomenclature,selected_qty,quoted_ui,lowest_up,lowest_ep,quote_notes7,lowest_count,tech_edit_id,pa_submission_date,analyst_pa_remarks,reqnum,awarded_source,awarded_part_no,awarded_nomenclature,awarded_qty,awarded_unit_of_issue,awarded_up,awared_ep,pri_change_2,purchasing_analyst2,purchased_vendor,purchased_part_no,purchased_nomenclature,purchased_qty,purchased_unit_of_issue,up8,ep8,diff_up,diff_ep,do_folder,jin,order_date,reqnum_rb,award_date,order_id,suffix,order_ln_no,edd_to_ches,rec_vse_dt,lot_id,triwall,status,shipdoc_tcn,vse_ship_no,booking,vessel,container,sail_dt,edd_to_egypt,egypt_lsc_arr_dt,analyst_remarks,source_name12,unnamed_161,ERRORS,original_line
MR20205-EG-08,FMC CSMP 106&107,MR20205-EG,8,COSMAL5002129,FMC LSC 117,VALVE REBUILD KIT (XV),nan,4820,016185886,87-120046-001,6.0,EA,220,1320,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC,SEA RECOVERY CORPORATION,008F6,nan,REVERSE OSIMOSIS DESALINATOR,nan,nan,nan,nan,nan,nan,4820016185886.0,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,4935010367170,nan,732.0,nan,nan,nan,1.0,EA,410.25,410.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,GSS,4935010367170,nan,2,EA,3305.76,2461.5,0,4.0,TBD,nan,nan,RP18858-23,Like Item,0,nan,1.0,0,410.25,410.25,4.0,Franklin,nan,nan,nan,nan,nan,nan,0.0,-410.25,-410.25,0,FMC LSC 117,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"10.25.2023 - RFQ Document created (RFQ.23F5000.MR20205-EG-08.0 Add MRL.MDF), RFQ sent to the vendor, awt reply from: 
Vendor 1: International Fire & Saftey Inc.
Vendor 2: Hillerfire.com. /// MDF |",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,nsn: 4820016185886.0,568
MR20205-EG-11,FMC CSMP 106&107,MR20205-EG,11,COSMAL 5002395,FMC LSC 143,3/2-WAY SOLENOID VLV,nan,4810,123379833,000 170 37 16,6.0,EA,2094,12564,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC,SEA RECOVERY CORPORATION,1BZ02,nan,REVERSE OSIMOSIS DESALINATOR,nan,nan,nan,nan,nan,nan,4810123379833.0,0.0,C,44968.0,6,2094.17,12565.02,12565.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,4810123379833,nan,44968.0,nan,nan,nan,6.0,EA,2094.17,12565.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,GSS,4810123379833,nan,10,EA,280,12565.02,0,3.0,TBD,nan,Q9672132654003,RP18857-23,GSS,4810123379833,nan,6.0,EA,2094.17,12565.02,4.0,James,DLA,4810123379833,3/2-WAY SOLENOID VLV,6.0,EA,2094.17,12565.02,0.0,0.0,100FMC-162,FMC LSC 143,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"5/7/2024-MSL awaiting response from vendor Mitchell Bearings
6/27/2024 - JB - Pricing and availability submitted to PUMP SYSTEMS LLC",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,nsn: 4810123379833.0,569
MR20205-EG-12,FMC CSMP 106&107,MR20205-EG,12,COSMAL5002402,FMC LSC 130,"FIRING MECHANISM,GUN",9C,1015,010740849,5521535,4.0,EA,562,2248,CSMP FMC107,2021-10-28,2021-11-28,4.0,nan,LSC,MTU FRIEDRICHSHAFEN GMBH,D8266,nan,MTU MAIN  ENGINE,nan,nan,nan,nan,nan,Y,1015010740849.0,10.0,D,44952.0,4,401.74,1606.96,1606.96,JML,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,1015010740849,nan,44952.0,nan,nan,nan,4.0,EA,401.74,1606.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,GSS,1015010740849,nan,6,EA,2094.17,1606.96,0,3.0,TBD,nan,Q9672132654004,RP18857-23,GSS,1015010740849,nan,4.0,EA,401.74,1606.96,4.0,James,DLA,1015010740849,"FIRING MECHANISM,GUN",4.0,EA,401.74,1606.96,0.0,0.0,100FMC-162,FMC LSC 130,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"5/7/2024-MSL awaiting response from vendor Mitchell Bearings
6/27/2024 - JB - Pricing and availability submitted to PUMP SYSTEMS LLC",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,nsn: 1015010740849.0,570
MR20205-EG-13,FMC CSMP 106&107,MR20205-EG,13,COSMAL5002166,FMC LSC 050,EVAP Fan Blade,nan,nan,nan,M300350-2,10.0,EA,60,600,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC,NAVAL SEA SYSTEMS COMMAND,53711,nan,76MM GUN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,hvacpartsshop.com,LA680562,nan,2193.0,nan,nan,nan,1.0,EA,165.77,165.77,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,hvacpartsshop.com,LA680562,nan,4,EA,401.74,1657.7,0,4.0,TBD,nan,nan,RP18858-23,hvacpartsshop.com,LA680562,nan,1.0,EA,165.77,165.77,4.0,Franklin,hvacpartsshop.com,LA680562,Fan Blade,1.0,EA,169.96,169.96,4.189999999999998,4.189999999999998,0,FMC LSC 050,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"12.6.2023 - PUR-102 Created (CBMDF100FMC-203 hvacpartsshop.com), all KSD's are filed in DO folder: (100FMC-203)",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,None,571
MR20205-EG-14,FMC CSMP 106&107,MR20205-EG,14,COSMAL5002166,FMC LSC 051,:EVAP Fan Motor,nan,nan,nan,M300350-1,10.0,EA,220,2200,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC,MGR EQUIPMENT CORP,11718,nan,Refrigerator/Freezer,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,6105011819310,nan,2193.0,nan,nan,M400096,1.0,EA,303.74,303.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,GSS,6105011819310,nan,10,EA,165.77,3037.4,M400096,4.0,Tech Edit: 1786,nan,nan,RP18858-23,Like Item,0,nan,1.0,0,303.74,303.74,4.0,Franklin, MGR Equipment Corp,M300350-1,:EVAP Fan Motor,1.0,EA,102.0,102.0,-201.74,-201.74,0,FMC LSC 051,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"1.23.2024 - RFQ Document created (RFQ.23F5000.MR20205-EG-14.2 Add MRL.MDF), RFQ sent to the vendor, awt reply. /// MDF |

12.12.2023 - Tech Edit: 1786 was xreated for this issue, Awt SME reply. /// MDF|",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,None,572
MR20205-EG-15,FMC CSMP 106&107,MR20205-EG,15,COSMAL5002166,FMC LSC 052, Defrost Htr Coil,nan,nan,nan,M300353,10.0,EA,50,500,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC,MGR EQUIPMENT CORP,11718,nan,Refrigerator/Freezer,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,5950014207725,nan,2193.0,nan,nan,M400362,1.0,EA,17.82,17.82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,GSS,5950014207725,nan,10,EA,303.74,178.2,M400362,4.0,Tech Edit: 1787,nan,nan,RP18858-23,Like Item,0,nan,1.0,0,17.82,17.82,4.0,Franklin, MGR Equipment Corp,M300353, Defrost Htr Coil,1.0,EA,178.0,178.0,160.18,160.18,0,FMC LSC 052,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"1.23.2024 - RFQ Document created (RFQ.23F5000.MR20205-EG-14.2 Add MRL.MDF), RFQ sent to the vendor, awt reply. /// MDF |

12.12.2023 - Tech Edit: 1786 was xreated for this issue, Awt SME reply. /// MDF|",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,None,573
MR20205-EG-16,FMC CSMP 106&107,MR20205-EG,16,COSMAL5002166,FMC LSC 053,Fan Delay/Defrost,nan,nan,nan,M300352 ,10.0,EA,45,450,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC,MGR EQUIPMENT CORP,11718,nan,Refrigerator/Freezer,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,5930010932852,nan,2193.0,nan,nan,M400047,1.0,EA,94.02,94.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,GSS,5930010932852,nan,10,EA,17.82,940.1999999999999,M400047,4.0,Tech Edit: 1788,nan,nan,RP18858-23,Like Item,0,nan,1.0,0,94.02,94.02,4.0,Franklin, MGR Equipment Corp,M300352 ,Fan Delay/Defrost,1.0,EA,178.0,178.0,83.98,83.98,0,FMC LSC 053,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"1.23.2024 - RFQ Document created (RFQ.23F5000.MR20205-EG-14.2 Add MRL.MDF), RFQ sent to the vendor, awt reply. /// MDF |

12.12.2023 - Tech Edit: 1786 was xreated for this issue, Awt SME reply. /// MDF|",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,None,574
MR20205-EG-17,FMC CSMP 106&107,MR20205-EG,17,COSMAL5002166,FMC LSC 054,Temp Control    ,nan,nan,nan,A19ABA-40,10.0,EA,90,900,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC,MGR EQUIPMENT CORP,11718,nan,Refrigerator/Freezer,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,3040012258808,nan,732.0,nan,nan,nan,1.0,Ea,187.01,187.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,GSS,3040012258808,nan,10,EA,94.02,1870.1,0,4.0,TBD,nan,nan,RP18858-23,Like Item,0,nan,1.0,0,187.01,187.01,4.0,Franklin,StateSupply.com,A19ABA-40,Remote Bulb Temperature Control,10.0,EA,98.22,982.2,-88.78999999999999,795.19,0,FMC LSC 054,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,12.19.2023 - Order staged in DO folder: (MDF) 100FMC-XXX StateSupply.com),Purchasing 23F5000 MRL (Final 041123).xlsb,nan,None,575
MR20205-EG-18,FMC CSMP 106&107,MR20205-EG,18,COSMAL5002323,FMC LSC 057,RUDDER FEED BACK POTENTIONMETER &GEAR ASSEMBLY,nan,nan,nan,JA-701014-1,16.0,EA,9.49,151.84,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC,MGR EQUIPMENT CORP,11718,nan,Refrigerator/Freezer,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,SIMRAD,22011415,nan,732.0,nan,nan,nan,1.0,EA,624.99,624.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,SIMRAD,22011415,nan,10 ,Ea,187.01,9999.84,0,4.0,TBD,nan,nan,RP18858-23,Like Item,22011415,nan,1.0,EA,624.99,624.99,4.0,Franklin,HodgesMarine.com,SIM22011415,RF45X Simrad Rugged Rudder,1.0,EA,630.19,630.19,5.2000000000000455,5.2000000000000455,0,FMC LSC 057,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,12.20.2023 - Order staged in DO folder: (MDF) 100FMC-XXX HodgesMarine.com),Purchasing 23F5000 MRL (Final 041123).xlsb,nan,None,576
MR20205-EG-19,FMC CSMP 106&107,MR20205-EG,19,COSMAL5002340,FMC LSC 059,PRESS GAUGE OIL,nan,nan,nan,98288-1026,10.0,EA,114,1140,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC, JASTRAM ENGINEERING LTD,L2798,nan,RUDDER FEED BACK,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,Universal Air & Gas,01912359,nan,7306.0,nan,nan,nan,1.0,EA,115.0,115.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,UNIVERSAL AIR AND GAS,01912359,nan,16,EA,624.99,1150,0,4.0,TBD,nan,nan,RP18858-23,Like Item,0,nan,10.0,0,115.0,1150.0,4.0,Franklin,nan,nan,nan,nan,nan,nan,0.0,-115.0,-1150.0,0,FMC LSC 059,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"12.20.2023 - RFQ Document created (RFQ.23F5000.MR20205-EG-19.0 Add MRL.MDF), RFQ sent to the vendor, awt reply. /// MDF |",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,None,577
MR20205-EG-20,FMC CSMP 106&107,MR20205-EG,20,COSMAL5002340,FMC LSC 060,PRESS GAUGE -1ST STG,nan,nan,nan,98288-1027,10.0,EA,114,1140,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC, MAKO COMPRESSORS LLC,33742,nan,COMPRESSED AIR SYSTEM,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,6685012337750,nan,732.0,nan,nan,nan,1.0,EA,308.21,308.21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,GSS,6685012337750,nan,10,EA,115,3082.1,0,4.0,TBD,nan,nan,RP18858-23,Like Item,0,nan,1.0,0,308.21,308.21,4.0,JML,nan,nan,nan,nan,nan,nan,nan,-308.21,-308.21,0,FMC LSC 060,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"09/18/23- JML: Contacted Chris Tolliver @ North Shore Compressors & left VM to quote item.
02/29/24- JML: Sent RFQ to Ed @ CAPCO ",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,None,578
MR20205-EG-21,FMC CSMP 106&107,MR20205-EG,21,COSMAL5002340,FMC LSC 061,PRESSURE GAUGE -2ST STG,nan,nan,nan,98288-1028,10.0,EA,114,1140,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC, MAKO COMPRESSORS LLC,33742,nan,COMPRESSED AIR SYSTEM,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,GSS,6685012337750,nan,732.0,nan,nan,nan,1.0,EA,308.21,308.21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,GSS,6685012337750,nan,10,EA,308.21,3082.1,0,4.0,TBD,nan,nan,RP18858-23,Like Item,0,nan,1.0,0,308.21,308.21,4.0,JML,nan,nan,nan,nan,nan,nan,nan,-308.21,-308.21,0,FMC LSC 061,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"09/18/23- JML: Contacted Chris Tolliver @ North Shore Compressors & left VM to quote item.
02/29/24- JML: Sent RFQ to Ed @ CAPCO ",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,None,579
MR20205-EG-22,FMC CSMP 106&107,MR20205-EG,22,COSMAL5002340,FMC LSC 062,VALVE MAINTANANCE KIT,nan,nan,nan,98504-1076,10.0,EA,92,920,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC, MAKO COMPRESSORS LLC,33742,nan,COMPRESSED AIR SYSTEM,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,Filter Techs,NP-6601-0774AK,nan,732.0,nan,nan,nan,1.0,EA,159.0,159.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,Filter Techs,NP-6601-0774AK,nan,10,EA,308.21,1590,0,4.0,TBD,nan,nan,RP18858-23,Like Item,0,nan,1.0,0,159.0,159.0,4.0,JML,nan,nan,nan,nan,nan,nan,nan,-159.0,-159.0,0,FMC LSC 062,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"09/18/23- JML: Contacted Chris Tolliver @ North Shore Compressors & left VM to quote item.
02/29/24- JML: Sent RFQ to Ed @ CAPCO ",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,None,580
MR20205-EG-23,FMC CSMP 106&107,MR20205-EG,23,COSMAL5002340,FMC LSC 063,LOW OIL PRESSURE SWITCH,nan,nan,nan,9524-1042,10.0,EA,587,5870,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC, MAKO COMPRESSORS LLC,33742,nan,COMPRESSED AIR SYSTEM,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,Filter Techs,NP-6620-0851A,nan,732.0,nan,nan,nan,1.0,EA,215.0,215.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,Filter Techs,NP-6620-0851A,nan,10,EA,159,2150,0,4.0,TBD,nan,nan,RP18858-23,Like Item,0,nan,1.0,0,215.0,215.0,4.0,JML,nan,nan,nan,nan,nan,nan,nan,-215.0,-215.0,0,FMC LSC 063,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"09/18/23- JML: Contacted Chris Tolliver @ North Shore Compressors & left VM to quote item.
02/29/24- JML: Sent RFQ to Ed @ CAPCO ",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,None,581
MR20205-EG-24,FMC CSMP 106&107,MR20205-EG,24,COSMAL5002340,FMC LSC 065,MAINTANANCE KIT,nan,nan,nan,98650-1532,4.0,EA,493,1972,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC, MAKO COMPRESSORS LLC,33742,nan,COMPRESSED AIR SYSTEM,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,Filter Techs,NP-6622-1219AK,nan,732.0,nan,nan,nan,1.0,EA,95.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,Filter Techs,NP-6622-1219AK,nan,10,EA,215,380,0,4.0,TBD,nan,nan,RP18858-23,Like Item,0,nan,1.0,0,95.0,95.0,4.0,JML,nan,nan,nan,nan,nan,nan,nan,-95.0,-95.0,0,FMC LSC 065,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"09/18/23- JML: Contacted Chris Tolliver @ North Shore Compressors & left VM to quote item.
02/29/24- JML: Sent RFQ to Ed @ CAPCO ",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,None,582
MR20205-EG-25,FMC CSMP 106&107,MR20205-EG,25,COSMAL5002340,FMC LSC 067,VALVE MAINTANANCE KIT,nan,nan,nan,98650-1578,10.0,EA,382,3820,CSMP FMC106,2021-09-28,2021-10-28,4.0,nan,LSC, MAKO COMPRESSORS LLC,33742,nan,COMPRESSED AIR SYSTEM,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,Filter Techs,NP-6601-0774AK,nan,732.0,nan,nan,nan,1.0,EA,159.0,159.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,Filter Techs,NP-6601-0774AK,nan,4,EA,95,1590,0,4.0,TBD,nan,nan,RP18858-23,Like Item,0,nan,1.0,0,159.0,159.0,4.0,JML,nan,nan,nan,nan,nan,nan,nan,-159.0,-159.0,0,FMC LSC 067,NaT,nan,nan,TTA,nan,nan,nan,nan,nan,nan,NOT ORDERED-TRANSFER TO AMENTUM FOR ORDER,nan,nan,nan,nan,nan,nan,nan,nan,"09/18/23- JML: Contacted Chris Tolliver @ North Shore Compressors & left VM to quote item.
02/29/24- JML: Sent RFQ to Ed @ CAPCO ",Purchasing 23F5000 MRL (Final 041123).xlsb,nan,None,583
